runnum,evnum,HALLA_p
11590,232260,3728.21
11590,232260,3728.35
11590,232260,3728.21
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3728.26
11590,232260,3728.31
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3728.2
11590,232260,3728.98
11590,232260,3728.21
11590,232260,3728.22
11590,232260,3728.11
11590,232260,3728.21
11590,232260,3728.17
11590,232260,3728.25
11590,232260,3728.1
11590,232260,3728.27
11590,232260,3728.11
11590,232260,3728.21
11590,302806,3728.22
11590,380768,3728.18
11590,458728,3728.22
11590,536527,3728.21
11590,613808,3728.15
11590,690919,3728.19
11590,768238,3728.1
11590,845284,3728.26
11590,41220,3728.18
11590,118594,3728.22
11590,195815,3728.18
11590,273002,3728.24
11590,350278,3728.26
11590,427368,3728.21
11590,504530,3728.19
11590,581580,3728.21
11590,658679,3728.26
11590,735601,3728.28
11590,812710,3728.15
11590,10633,3728.24
11590,88514,3728.11
11590,166355,3728.22
11590,244147,3728.21
11590,322126,3728.2
11590,399919,3728.08
11590,477398,3728.19
11590,555326,3728.13
11590,633014,3728.22
11590,710738,3728.24
11590,788677,3728.26
11590,866483,3728.22
11590,63353,3728.19
11590,141065,3728.16
11590,217962,3728.2
11590,264421,3728.15
11590,264421,3728.21
11590,264421,3728.32
11590,264421,3728.11
11590,264421,3728.22
11590,264421,3728.12
11590,264421,3728.25
11590,264421,3728.18
11590,264421,3728.18
11590,264421,3728.21
11590,264421,3728.13
11590,264421,3728.21
11590,264421,3728.14
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3727.81
11590,264421,3728.02
11590,264421,3728.14
11590,264421,3728.09
11590,264421,3728.17
11592,47726,3727.81
11592,124653,3728.08
11592,201773,3728.26
11592,279666,3728.2
11592,357108,3728.23
11592,435088,3728.32
11592,512999,3728.26
11592,590944,3728.25
11592,635656,3728.25
11592,636310,3728.18
11592,636741,3727.81
11592,637295,3727.81
11592,637921,3727.81
11592,638422,3727.81
11592,638980,3727.81
11592,639530,3727.81
11592,640144,3727.81
11592,640632,3727.81
11592,641261,3727.81
11592,641820,3727.81
11592,642359,3727.81
11592,642864,3727.81
11592,643437,3727.81
11592,643993,3727.81
11592,644549,3727.81
11592,645084,3727.81
11592,645711,3727.81
11592,646265,3727.81
11592,646764,3727.81
11592,647308,3727.81
11592,647873,3727.81
11592,648419,3727.81
11592,648977,3727.81
11592,649537,3727.81
11592,650137,3727.81
11592,650743,3727.81
11592,651337,3727.81
11592,651984,3727.81
11592,691273,3727.81
11592,768175,3728.23
11592,845874,3728.28
11592,25715,3728.27
11592,103169,3728.3
11592,181119,3728.3
11592,259124,3728.31
11592,337093,3728.28
11592,414253,3728.22
11592,491418,3728.28
11592,568386,3728.21
11592,646005,3728.3
11592,723926,3728.3
11592,801147,3728.29
11592,878209,3728.21
11592,75365,3728.3
11592,152617,3728.17
11592,229908,3728.27
11592,307127,3728.23
11592,384303,3728.21
11592,461250,3728.16
11592,531386,3728.25
11616,640,3727.81
11616,1134,3727.81
11616,1706,3727.81
11616,2268,3727.81
11616,2897,3727.81
11616,3456,3727.81
11616,3958,3727.81
11616,4577,3727.81
11616,5133,3727.81
11616,5655,3727.81
11616,6207,3727.81
11616,6773,3727.81
11616,7327,3727.81
11616,7908,3727.81
11616,8518,3727.81
11616,42769,3727.81
11616,78479,3728.15
11616,79150,3727.81
11616,79651,3727.81
11616,113257,3727.81
11616,180194,3728.24
11616,247275,3728.25
11616,314850,3728.21
11616,381707,3728.2
11616,449258,3728.2
11616,516356,3728.2
11616,584694,3728.33
11616,652518,3728.2
11616,720764,3728.28
11616,788578,3728.18
11616,857710,3728.22
11616,927508,3728.08
11616,995480,3728.21
11616,1063268,3728.13
11616,1131267,3728.21
11616,1180908,3728.3
11616,1187152,3728.22
11616,1246751,3727.81
11616,1314610,3728.06
11616,47779,3728.24
11616,116488,3728.23
11616,184338,3728.22
11616,251969,3728.25
11616,319796,3728.24
11616,388155,3728.25
11616,456371,3728.22
11616,524549,3728.22
11616,593039,3728.15
11616,661631,3728.3
11616,729231,3728.24
11616,769050,3728.15
11616,794318,3728.28
11616,863297,3728.18
11616,931538,3728.27
11616,999632,3728.23
11616,1067176,3728.19
11616,1133854,3728.16
11616,1200489,3728.17
11616,1268417,3728.21
11616,9904,3728.17
11616,77715,3728.26
11616,127360,3728.21
11616,131306,3727.81
11616,188631,3728.14
11616,256605,3728.28
11616,324834,3728.19
11616,393269,3728.21
11616,461736,3728.18
11616,529900,3728.22
11616,598371,3728.29
11616,666322,3728.21
11616,733366,3728.25
11616,801207,3728.18
11616,869709,3728.22
11616,937083,3728.16
11616,1004856,3728.27
11616,1073101,3728.2
11616,1142495,3728.22
11616,1211639,3728.19
11616,1279593,3728.24
11616,15493,3728.22
11616,81923,3728.24
11616,148467,3728.23
11616,215050,3728.26
11616,282615,3728.32
11616,286744,3728.23
11616,298609,3727.81
11616,362962,3728.18
11616,430582,3728.3
11616,498928,3728.11
11616,567805,3728.27
11616,637025,3728.2
11616,705373,3728.18
11616,774059,3728.27
11616,841956,3728.15
11616,910050,3728.3
11616,978662,3728.33
11616,1046511,3728.23
11616,1113853,3728.16
11616,1182094,3728.2
11616,1251226,3728.23
11616,1319670,3728.25
11616,58833,3728.2
11616,128189,3728.24
11616,197049,3728.17
11616,264480,3728.27
11616,332512,3728.18
11616,400861,3728.17
11616,469041,3728.18
11616,536805,3728.24
11616,604618,3728.2
11616,673183,3728.26
11616,741301,3728.25
11616,809686,3728.22
11616,878506,3728.25
11616,947124,3728.23
11616,1015063,3728.21
11616,1082588,3728.19
11616,1150541,3728.23
11616,1219470,3728.23
11616,1287755,3728.24
11616,31703,3728.16
11616,100465,3728.24
11616,169234,3728.2
11616,236876,3728.2
11616,303812,3728.19
11616,371272,3728.22
11616,438882,3728.2
11616,506746,3728.15
11616,575035,3728.17
11616,643259,3728.27
11616,710595,3728.19
11616,778532,3728.25
11616,846530,3728.24
11616,914462,3728.23
11616,980716,3728.26
11616,1047210,3728.34
11616,1114100,3728.25
11616,1181217,3728.18
11616,1248824,3728.25
11616,1316572,3728.2
11616,59206,3728.28
11616,128902,3728.22
