runnum,evnum,HALLA_p
13676,2121002,4014.68
13676,2147053,4014.73
13676,2172794,4014.73
13676,2198805,4014.74
13676,2224681,4014.74
13676,2250091,4014.74
13676,2275554,4014.77
13676,2301163,4014.77
13676,2326373,4014.71
13676,2351830,4014.71
13676,2377246,4014.8
13676,2402877,4014.8
13676,2429082,4014.8
13676,2455250,4014.74
13676,2481078,4014.74
13676,2506848,4014.76
13676,2532513,4014.76
13676,2558679,4014.76
13676,2584580,4014.76
13676,2610642,4014.76
13676,2636760,4014.75
13676,2662283,4014.75
13676,2688104,4014.8
13676,2713058,4014.8
13676,2738258,4014.76
13676,2763370,4014.76
13676,2788589,4014.77
13676,2814326,4014.77
13676,2840063,4014.77
13676,2866002,4014.76
13676,2891710,4014.76
13676,2917480,4014.79
13676,2943443,4014.79
13676,2969434,4014.75
13676,2995308,4014.75
13676,3010886,4014.75
13676,3011182,4014.73
13676,3011486,4014.73
13676,3021468,4014.53
13676,3046967,4014.53
13676,3073332,4014.73
13676,3099359,4014.73
13676,3125561,4014.68
13676,3150864,4014.68
13676,3176757,4014.68
13676,3202624,4014.78
13676,3227848,4014.78
13676,3253154,4014.76
13676,3278358,4014.76
13676,3303473,4014.76
13676,3328670,4014.76
13676,3353630,4014.76
13676,3378848,4014.76
13676,3404173,4014.76
13676,3429734,4014.73
13676,3455552,4014.73
13676,3482020,4014.77
13676,3507759,4014.77
13676,3533479,4014.77
13676,3558794,4014.81
13676,3584334,4014.81
13676,3609596,4014.77
13676,3635205,4014.77
13676,3660473,4014.79
13676,3685736,4014.79
13676,3710634,4014.71
13676,3736226,4014.71
13676,3762179,4014.71
13676,3788149,4014.74
13676,3814136,4014.74
13676,3839909,4014.74
13676,3865569,4014.74
13676,3890970,4014.78
13676,3916739,4014.78
13676,3941972,4014.78
13676,3967793,4014.76
13676,3993376,4014.76
13676,4018985,4014.77
13676,4044500,4014.77
13676,4070078,4014.76
13676,4095997,4014.76
13676,4121664,4014.76
13676,4147904,4014.69
13676,4174121,4014.69
13676,4200739,4014.78
13676,4227301,4014.78
13676,4253464,4014.74
13676,4279861,4014.74
13676,4306099,4014.74
13676,4332066,4014.72
13676,4357662,4014.72
13676,4383523,4014.75
13676,4409324,4014.75
13676,4435388,4014.71
13676,4461335,4014.71
13676,4487221,4014.76
13676,4512987,4014.76
13676,4538234,4014.76
13676,4563763,4014.77
13676,4589262,4014.77
13676,4614894,4014.75
13676,4640695,4014.75
13676,4666454,4014.78
13676,4692263,4014.78
13676,4717896,4014.68
13676,4743703,4014.68
13676,4769579,4014.68
13676,4795689,4014.76
13676,4821940,4014.76
13676,4848053,4014.76
13676,4873849,4014.76
13676,4899494,4014.7
13676,4925575,4014.7
13676,4950810,4014.7
13676,4976089,4014.79
13676,5001306,4014.79
13676,5027000,4014.79
13676,5052727,4014.79
13676,5078965,4014.77
13676,5104989,4014.77
13676,5131177,4014.78
13676,5157268,4014.78
13676,5183293,4014.78
13676,5209141,4014.75
13676,5234966,4014.75
13676,5260833,4014.81
13676,5286456,4014.81
13676,5311628,4014.72
13676,5336901,4014.72
13676,5362973,4014.72
13676,5388858,4014.77
13676,5414840,4014.77
13676,5441050,4014.78
13676,5467150,4014.78
13676,5493145,4014.71
13676,5519155,4014.71
13676,5544957,4014.71
13676,5570727,4014.81
13676,5596322,4014.81
13676,5621781,4014.77
13676,5647281,4014.77
13676,5673441,4014.76
13676,5699505,4014.76
13676,5725355,4014.76
13676,5750881,4014.76
13676,5776496,4014.76
13676,5802133,4014.79
13676,5827758,4014.79
13676,5853586,4014.72
13676,5879590,4014.72
13676,5905832,4014.75
13676,5932080,4014.75
13676,5958435,4014.75
13676,5984419,4014.77
13676,6010040,4014.77
13676,6035644,4014.8
13676,6061467,4014.8
13676,6087737,4014.7
13676,6113819,4014.7
13676,6139679,4014.7
13676,6165342,4014.74
13676,6190961,4014.74
13676,6213527,4014.76
13676,6213927,4014.76
13676,6214226,4014.53
13676,6218336,4014.53
13676,6241410,4014.53
13676,6268261,4014.53
13676,6294538,4014.53
13676,6320892,4014.72
13676,6345849,4014.72
13676,6370923,4014.79
13676,6396010,4014.79
13676,6421334,4014.79
13676,6446324,4014.77
13676,6472170,4014.77
13676,6498158,4014.72
13676,6523893,4014.72
13676,6549790,4014.73
13676,6575431,4014.73
13676,6600855,4014.76
13676,6626821,4014.76
13676,6652420,4014.76
13676,6678286,4014.76
13676,6703867,4014.76
13676,6729732,4014.62
13676,6755346,4014.62
13676,6781618,4014.82
13676,6807800,4014.82
13676,6833524,4014.82
13676,6859028,4014.75
13683,60828,4014.74
13683,85664,4014.74
13683,110569,4014.73
13683,135512,4014.73
13683,160619,4014.73
13683,185064,4014.73
13683,209714,4014.73
13683,234211,4014.78
13683,258634,4014.78
13683,283371,4014.65
13683,308067,4014.65
13683,333304,4014.73
13683,358579,4014.73
13683,383915,4014.73
13683,408824,4014.72
13683,433469,4014.72
13683,458274,4014.7
13683,482936,4014.7
13683,507276,4014.77
13683,531579,4014.77
13683,556269,4014.77
13683,581371,4014.8
13683,606869,4014.8
13683,6319470,4014.71
13683,6344156,4014.71
13683,6369175,4014.71
13683,6393961,4014.74
13683,6419607,4014.74
13683,6444513,4014.78
13683,6469203,4014.78
13683,6494292,4014.78
13683,6518862,4014.78
13683,6543212,4014.78
13683,6567545,4014.7
13683,6592109,4014.7
13683,6616511,4014.78
13683,6640872,4014.78
13683,6665325,4014.74
13683,6689507,4014.74
13683,6713520,4014.79
13683,6737496,4014.79
13683,6762354,4014.79
13683,6770782,4014.75
13683,6771058,4014.75
13683,6771434,4014.53
13683,6774138,4014.53
13683,6795059,4014.53
13683,6819889,4014.53
13683,6844832,4014.53
13683,6869889,4014.75
13683,6894946,4014.75
13683,6919830,4014.76
13683,632063,4014.74
13683,657094,4014.74
13683,681431,4014.74
13683,705761,4014.74
13683,729969,4014.69
13683,754930,4014.69
13683,780002,4014.69
13683,805352,4014.84
13683,830700,4014.84
13683,855868,4014.8
13683,881508,4014.8
13683,906867,4014.66
13683,932087,4014.66
13683,957771,4014.66
13683,982267,4014.73
13683,1007237,4014.73
13683,1031916,4014.76
13683,1056111,4014.76
13683,1080496,4014.75
13683,1105479,4014.75
13683,1130597,4014.74
13683,1155820,4014.74
13683,1180921,4014.74
13683,1205997,4014.73
13683,1231083,4014.73
13683,1256072,4014.66
13683,6944621,4014.76
13683,6969347,4014.72
13683,6994197,4014.72
13683,7019013,4014.72
13683,7043800,4014.78
13683,7068446,4014.78
13683,7093231,4014.7
13683,7118160,4014.7
13683,7143687,4014.78
13683,7168765,4014.78
13683,7193843,4014.81
13683,7218962,4014.81
13683,7243609,4014.81
13683,7268218,4014.75
13683,7292779,4014.75
13683,7317507,4014.74
13683,7342524,4014.74
13683,7367269,4014.71
13683,7391233,4014.71
13683,7415418,4014.71
13683,7439854,4014.8
13683,7464558,4014.8
13683,7489052,4014.79
13683,7513785,4014.79
13683,7538792,4014.71
13683,7563399,4014.71
13683,7588268,4014.71
13683,7613223,4014.8
13683,7638386,4014.8
13683,7663484,4014.8
13683,7688190,4014.8
13683,7712763,4014.76
13683,7737731,4014.76
13683,7762807,4014.78
13683,7787250,4014.78
13683,7811924,4014.78
13683,7836718,4014.76
13683,7861905,4014.76
13683,7886985,4014.82
13683,7912020,4014.82
13683,7936380,4014.72
13683,7960959,4014.72
13683,7985526,4014.72
13683,8010745,4014.67
13683,8035827,4014.67
13683,8060794,4014.76
13683,8085568,4014.76
13683,8110738,4014.7
13683,8136189,4014.7
13683,8161679,4014.75
13683,8187120,4014.75
13683,8212378,4014.75
13683,8237820,4014.75
13683,8263293,4014.75
13683,8288741,4014.68
13683,8314100,4014.68
13683,8338800,4014.77
13683,8363640,4014.77
13683,8388096,4014.77
13683,8412859,4014.72
13683,8437892,4014.72
13683,8462848,4014.78
13683,8487881,4014.78
13683,8512799,4014.74
13683,8538230,4014.74
13683,8563034,4014.74
13683,8587904,4014.66
13683,8612718,4014.66
13683,8637698,4014.61
13683,8662402,4014.61
13683,8687224,4014.79
13683,8711543,4014.79
13683,8735870,4014.79
13683,8761370,4014.79
13683,8786928,4014.79
13683,8811633,4014.69
13683,8836705,4014.69
13683,8861835,4014.71
13683,8886659,4014.71
13683,8911241,4014.76
13683,8935530,4014.76
13683,8959602,4014.76
13683,8984277,4014.77
13683,9009346,4014.77
13683,9034882,4014.75
13683,9060306,4014.75
13683,9085252,4014.76
13683,9110024,4014.76
13683,9135215,4014.7
13683,9160245,4014.7
13683,9185326,4014.7
13683,9210229,4014.78
13683,9235506,4014.78
13683,9260658,4014.72
13683,9285711,4014.72
13683,9310582,4014.69
13683,9334770,4014.69
13683,9358888,4014.69
13683,9383282,4014.7
13683,9408238,4014.7
13683,9433418,4014.72
13683,9458797,4014.72
13683,9484218,4014.75
13683,9509122,4014.75
13683,9534016,4014.75
13683,9559023,4014.72
13683,9584388,4014.72
13683,9609468,4014.76
13683,9621334,4014.76
13683,9621656,4014.64
13683,9621947,4014.64
13683,9622223,4014.53
13683,9625090,4014.53
13683,9647356,4014.53
13683,9671411,4014.54
13683,9695791,4014.54
13683,9720419,4014.74
13683,9744757,4014.74
13683,9769553,4014.77
13683,9794303,4014.77
13683,9818620,4014.77
13683,9843262,4014.77
13683,9868015,4014.77
13683,9892512,4014.74
13683,9916781,4014.74
13683,9941269,4014.72
13683,9965807,4014.72
13683,9990904,4014.72
13683,10015950,4014.72
13683,10041157,4014.72
13683,10065897,4014.7
13683,10090779,4014.7
13683,10115991,4014.65
13683,10141053,4014.65
13683,10165804,4014.7
13683,10190261,4014.7
13683,10214705,4014.66
13683,10239171,4014.66
13683,10263748,4014.66
13683,10285545,4014.74
13683,10285573,4014.74
13683,1281234,4014.66
13683,1306387,4014.74
13683,1331892,4014.74
13683,1357415,4014.74
13683,1382385,4014.71
13683,1408100,4014.71
13683,1433008,4014.77
13683,1458539,4014.77
13683,1483874,4014.71
13683,1508596,4014.71
13683,1533259,4014.71
13683,1558123,4014.75
13683,1583219,4014.75
13683,1608200,4014.7
13683,1633086,4014.7
13683,1657587,4014.75
13683,1682042,4014.75
13683,1706616,4014.75
13683,1731442,4014.75
13683,1756632,4014.75
13683,1781730,4014.72
13683,1806965,4014.72
13683,1832034,4014.74
13683,1856646,4014.74
13683,1881579,4014.72
13683,1906169,4014.72
13683,1930693,4014.77
13683,1955692,4014.77
13683,1980533,4014.77
13683,2005485,4014.76
13683,2030183,4014.76
13683,2055099,4014.73
13683,2080103,4014.73
13683,2104954,4014.7
13683,2129758,4014.7
13683,2154721,4014.73
13683,2179674,4014.73
13683,2204785,4014.73
13683,2229240,4014.77
13683,2253850,4014.77
13683,2278393,4014.69
13683,2302948,4014.69
13683,2327933,4014.77
13683,2352763,4014.77
13683,2377501,4014.77
13683,2401895,4014.71
13683,2426785,4014.71
13683,2451440,4014.76
13683,2476086,4014.76
13683,2500587,4014.72
13683,2525454,4014.72
13683,2550157,4014.71
13683,2574816,4014.71
13683,2599283,4014.71
13683,2623467,4014.69
13683,2647662,4014.69
13683,2672032,4014.74
13683,2696687,4014.74
13683,2721774,4014.74
13683,2747247,4014.74
13683,2772593,4014.72
13683,2797921,4014.72
13683,2823381,4014.72
13683,2848762,4014.71
13683,2873722,4014.71
13683,2898684,4014.72
13683,2924266,4014.72
13683,2949608,4014.73
13683,2974536,4014.73
13683,3000046,4014.73
13683,3024950,4014.73
13683,3049713,4014.73
13683,3074546,4014.69
13683,3099316,4014.69
13683,3123371,4014.7
13683,3147617,4014.7
13683,3171755,4014.76
13683,3196183,4014.76
13683,3220982,4014.76
13683,3245663,4014.74
13683,3270980,4014.74
13683,3296232,4014.71
13683,3321069,4014.71
13683,3345647,4014.68
13683,3370869,4014.68
13683,3395569,4014.64
13683,3420345,4014.64
13683,3444971,4014.64
13683,3469555,4014.78
13683,3494380,4014.78
13683,3519983,4014.69
13683,3545598,4014.69
13683,3570410,4014.74
13683,3595487,4014.74
13683,3621108,4014.74
13683,3646285,4014.74
13683,3671112,4014.74
13683,3696111,4014.73
13683,3720812,4014.73
13683,3746024,4014.69
13683,3770880,4014.69
13683,3796077,4014.76
13683,3821153,4014.76
13683,3846241,4014.76
13683,3871711,4014.79
13683,3896677,4014.79
13683,3921775,4014.76
13683,3946518,4014.76
13683,3971446,4014.77
13683,3995961,4014.77
13683,4020079,4014.78
13683,4044393,4014.78
13683,4068707,4014.78
13683,4092921,4014.76
13683,4117221,4014.76
13683,4141465,4014.78
13683,4165895,4014.78
13683,4190308,4014.74
13683,4214374,4014.74
13683,4239004,4014.66
13683,4263268,4014.66
13683,4287832,4014.66
13683,4312713,4014.71
13683,4337437,4014.71
13683,4362103,4014.76
13683,4386817,4014.76
13683,4411876,4014.77
13683,4437172,4014.77
13683,4462056,4014.77
13683,4486910,4014.75
13683,4512109,4014.75
13683,4537264,4014.78
13683,4562684,4014.78
13683,4587624,4014.76
13683,4612457,4014.76
13683,4637091,4014.73
13683,4661481,4014.73
13683,4686046,4014.73
13683,4710758,4014.73
13683,4735089,4014.73
13683,4759533,4014.76
13683,4784252,4014.76
13683,4809452,4014.65
13683,4834546,4014.65
13683,4859716,4014.7
13683,4884451,4014.7
13683,4909432,4014.7
13683,4934241,4014.79
13683,4958949,4014.79
13683,4983800,4014.75
13683,5009001,4014.75
13683,5034453,4014.75
13683,5059704,4014.75
13683,5084156,4014.74
13683,5108845,4014.74
13683,5133713,4014.74
13683,5158253,4014.72
13683,5183333,4014.72
13683,5208038,4014.71
13683,5232636,4014.71
13683,5256675,4014.76
13683,5280794,4014.76
13683,5305054,4014.76
13683,5329462,4014.72
13683,5354085,4014.72
13683,5378494,4014.78
13683,5403611,4014.78
13683,5428450,4014.79
13683,5453406,4014.79
13683,5478108,4014.79
13683,5502946,4014.77
13683,5527393,4014.77
13683,5552229,4014.69
13683,5577462,4014.69
13683,5602425,4014.75
13683,5626989,4014.75
13683,5651556,4014.75
13683,5676037,4014.79
13683,5700802,4014.79
13683,5725340,4014.7
13683,5749985,4014.7
13683,5774813,4014.7
13683,5799666,4014.7
13683,5825169,4014.76
13683,5850911,4014.76
13683,5875691,4014.76
13683,5900527,4014.78
13683,5925235,4014.78
13683,5950566,4014.71
13683,5975884,4014.71
13683,6001111,4014.71
13683,6026338,4014.71
13683,6051243,4014.71
13683,6076035,4014.76
13683,6100581,4014.76
13683,6125196,4014.79
13683,6150067,4014.79
13683,6159470,4014.82
13683,6159764,4014.82
13683,6160059,4014.53
13683,6160338,4014.53
13683,6161219,4014.53
13683,6176087,4014.53
13683,6199318,4014.53
13683,6223454,4014.74
13683,6247595,4014.74
13683,6271554,4014.7
13683,6295523,4014.7
13696,62572,4014.73
13696,87347,4014.73
13696,112400,4014.66
13696,137965,4014.66
13696,163434,4014.62
13696,188895,4014.62
13696,214518,4014.62
13696,239855,4014.62
13696,264899,4014.62
13696,289897,4014.69
13696,315128,4014.69
13696,340385,4014.69
13696,365690,4014.69
13696,391029,4014.68
13696,415990,4014.68
13696,441313,4014.68
13696,466818,4014.67
13696,492573,4014.67
13696,517869,4014.71
13696,543014,4014.71
13696,568569,4014.74
13696,593878,4014.74
13696,619121,4014.65
13696,6296772,4014.63
13696,6322066,4014.73
13696,6346791,4014.73
13696,6371260,4014.7
13696,6395465,4014.7
13696,6420286,4014.7
13696,6444847,4014.62
13696,6469676,4014.62
13696,6494591,4014.69
13696,6519336,4014.69
13696,6544505,4014.71
13696,6569536,4014.71
13696,6594487,4014.71
13696,6619311,4014.72
13696,6644570,4014.72
13696,6669613,4014.69
13696,6694217,4014.69
13696,6719156,4014.71
13696,6744653,4014.71
13696,6770366,4014.71
13696,6795838,4014.66
13696,6821033,4014.66
13696,6846403,4014.7
13696,6871871,4014.7
13696,6897401,4014.68
13696,644201,4014.65
13696,669299,4014.65
13696,694391,4014.68
13696,719571,4014.68
13696,744842,4014.65
13696,770527,4014.65
13696,795973,4014.72
13696,821204,4014.72
13696,845758,4014.72
13696,871011,4014.7
13696,896004,4014.7
13696,912585,4014.68
13696,912844,4014.68
13696,913147,4014.53
13696,913432,4014.53
13696,913785,4014.53
13696,917014,4014.53
13696,939811,4014.53
13696,963356,4014.72
13696,987556,4014.72
13696,1011772,4014.68
13696,1036322,4014.68
13696,1061409,4014.68
13696,1086834,4014.68
13696,1112221,4014.68
13696,1137344,4014.7
13696,1162391,4014.7
13696,1187724,4014.69
13696,1213172,4014.69
13696,1238421,4014.67
13696,6923560,4014.68
13696,6949434,4014.68
13696,6975021,4014.67
13696,7000779,4014.67
13696,7026210,4014.7
13696,7051450,4014.7
13696,7076652,4014.71
13696,7101406,4014.71
13696,7126441,4014.71
13696,7151798,4014.67
13696,7176992,4014.67
13696,7202089,4014.68
13696,7226811,4014.68
13696,7251902,4014.67
13696,7276845,4014.67
13696,7302140,4014.67
13696,7326928,4014.67
13696,7351994,4014.67
13696,7377336,4014.73
13696,7402418,4014.73
13696,7427750,4014.65
13696,7452735,4014.65
13696,7477963,4014.67
13696,7503278,4014.67
13696,7528434,4014.67
13696,7553589,4013.78
13696,7578305,4013.78
13696,7603607,4014.72
13696,7628726,4014.72
13696,7653692,4015.04
13696,7678502,4015.04
13696,7703115,4015.04
13696,7728195,4014.67
13696,7732477,4014.67
13696,7732762,4014.66
13696,7740451,4014.66
13696,7741802,4014.53
13696,7742032,4014.53
13696,7744543,4014.53
13696,7746644,4014.53
13696,7746881,4014.53
13696,7748171,4014.53
13696,7762766,4014.53
13696,7786192,4014.74
13696,7810156,4014.74
13696,7834703,4014.7
13696,7859344,4014.7
13696,7884059,4014.7
13696,7885272,4014.72
13696,7885601,4014.72
13696,7888498,4014.53
13696,7908212,4014.53
13696,7932813,4014.55
13696,7957773,4014.55
13696,7982932,4014.55
13696,8008222,4014.73
13696,8033062,4014.73
13696,8057609,4014.73
13696,8082417,4014.73
13696,8107680,4014.72
13696,8132358,4014.72
13696,8157477,4014.72
13696,8182595,4014.72
13696,8207538,4014.72
13696,8232666,4014.66
13696,8257383,4014.66
13696,8282120,4014.71
13696,8307324,4014.71
13696,8332153,4014.74
13696,8357257,4014.74
13696,8381994,4014.74
13696,8407042,4014.72
13696,8431755,4014.72
13696,8456766,4014.7
13696,8481660,4014.7
13696,8506495,4014.74
13696,8531951,4014.74
13696,8557668,4014.74
13696,8583147,4014.67
13696,8608214,4014.67
13696,8633665,4014.68
13696,8658698,4014.68
13696,8683911,4014.69
13696,8708718,4014.69
13696,8733323,4014.73
13696,8757890,4014.73
13696,8782082,4014.73
13696,8807153,4014.67
13696,8832158,4014.67
13696,8857343,4014.64
13696,8882045,4014.64
13696,8907527,4014.7
13696,8932856,4014.7
13696,8958486,4014.7
13696,8984433,4014.65
13696,9009654,4014.65
13696,9035012,4014.7
13696,9060345,4014.7
13696,9085595,4014.71
13696,9110840,4014.71
13696,9135836,4014.7
13696,9160699,4014.7
13696,9185534,4014.7
13696,9211142,4014.71
13696,9233523,4014.71
13696,9233780,4014.7
13696,9234141,4014.7
13696,9236448,4014.53
13696,9255093,4014.53
13696,9278737,4014.53
13696,9303083,4014.67
13696,9327093,4014.67
13696,9351545,4014.65
13696,9375980,4014.65
13696,9400924,4014.66
13696,9425705,4014.66
13696,9450609,4014.66
13696,9475137,4014.71
13696,9500522,4014.71
13696,9525621,4014.69
13696,9551348,4014.69
13696,9576807,4014.62
13696,9602650,4014.62
13696,9628642,4014.73
13696,9654519,4014.73
13696,9680409,4014.73
13696,9705418,4014.7
13696,9730990,4014.7
13696,9756258,4014.69
13696,9781381,4014.69
13696,9806426,4014.75
13696,9831523,4014.75
13696,9856894,4014.75
13696,9882427,4014.64
13696,9907438,4014.64
13696,9932020,4014.68
13696,9956834,4014.68
13696,9981589,4014.67
13696,10006371,4014.67
13696,10031095,4014.67
13696,10056360,4014.66
13696,10082338,4014.66
13696,10108330,4014.7
13696,10133894,4014.7
13696,10159427,4014.72
13696,10184570,4014.72
13696,10209548,4014.72
13696,10234861,4014.68
13696,10259619,4014.68
13696,10284660,4014.73
13696,10310115,4014.73
13696,10335100,4014.72
13696,10360442,4014.72
13696,10385445,4014.73
13696,10411507,4014.73
13696,10436948,4014.73
13696,10462298,4014.68
13696,10487397,4014.68
13696,10512439,4014.62
13696,10537075,4014.62
13696,10561993,4014.68
13696,10586872,4014.68
13696,10611773,4014.68
13696,10637156,4014.72
13696,10662555,4014.72
13696,10687513,4014.7
13696,10712440,4014.7
13696,10737767,4014.71
13696,10763262,4014.71
13696,10788838,4014.71
13696,10814312,4014.72
13696,10839791,4014.72
13696,10865270,4014.68
13696,10890314,4014.68
13696,10915447,4014.72
13696,10940640,4014.72
13696,10965374,4014.69
13696,10990267,4014.69
13696,11014889,4014.69
13696,11039486,4014.67
13696,11064305,4014.67
13696,11089656,4014.71
13696,11114781,4014.71
13696,11140168,4014.65
13696,11165564,4014.65
13696,11190590,4014.65
13696,11215761,4014.67
13696,11241147,4014.67
13696,11266426,4014.68
13696,11291968,4014.68
13696,11317219,4014.65
13696,11342182,4014.65
13696,11367179,4014.65
13696,11392113,4014.71
13696,11416756,4014.71
13696,11442417,4014.71
13696,11467619,4014.71
13696,11492724,4014.71
13696,11516140,4014.71
13696,11516460,4014.73
13696,11516698,4014.73
13696,11524812,4014.73
13696,11548340,4014.53
13696,11573226,4014.53
13696,11598240,4014.65
13696,11619159,4014.65
13696,11619538,4014.64
13696,11619780,4014.64
13696,11620088,4014.64
13696,11620355,4014.53
13696,11620726,4014.53
13696,11621000,4014.53
13696,11621245,4014.53
13696,11621534,4014.53
13696,11621830,4014.53
13696,11622195,4014.53
13696,11622430,4014.53
13696,11622707,4014.53
13696,11623079,4014.53
13696,11623359,4014.53
13696,11623585,4014.53
13696,11624023,4014.53
13696,11624316,4014.53
13696,11624543,4014.53
13696,11624824,4014.53
13696,11625054,4014.53
13696,11625405,4014.53
13696,11625686,4014.53
13696,11625985,4014.53
13696,11626216,4014.53
13696,11626509,4014.53
13696,11626797,4014.53
13696,11627152,4014.53
13696,11627385,4014.53
13696,11627725,4014.53
13696,11627965,4014.53
13696,11628250,4014.53
13696,11628617,4014.53
13696,11628905,4014.53
13696,11629147,4014.53
13696,11629443,4014.53
13696,11629713,4014.53
13696,11630076,4014.53
13696,11630351,4014.53
13696,11630655,4014.53
13696,11630888,4014.53
13696,11631252,4014.53
13696,11631529,4014.53
13696,11631766,4014.53
13696,11632051,4014.53
13696,11632398,4014.53
13696,11632624,4014.53
13696,11632917,4014.53
13696,11633212,4014.53
13696,11633504,4014.53
13696,11633880,4014.53
13696,11634156,4014.53
13696,11634392,4014.53
13696,11634678,4014.53
13696,11635032,4014.53
13696,11635200,4014.53
13696,11635603,4014.53
13696,11635844,4014.53
13696,11636140,4014.53
13696,11636423,4014.53
13696,11636716,4014.53
13696,11637012,4014.53
13696,11637366,4014.53
13696,11637662,4014.53
13696,11637873,4014.53
13696,11638170,4014.53
13696,11638468,4014.53
13696,11638468,4014.53
13696,1263881,4014.67
13696,1289360,4014.67
13696,1314701,4014.68
13696,1340168,4014.68
13696,1365234,4014.63
13696,1390231,4014.63
13696,1415459,4014.67
13696,1416475,4014.67
13696,1416710,4014.67
13696,1422835,4014.53
13696,1447058,4014.53
13696,1471842,4014.69
13696,1496467,4014.69
13696,1521029,4014.67
13696,1545876,4014.67
13696,1570307,4014.7
13696,1594792,4014.7
13696,1619449,4014.7
13696,1644561,4014.64
13696,1669635,4014.64
13696,1694465,4014.74
13696,1719429,4014.74
13696,1744346,4014.66
13696,1769240,4014.66
13696,1794081,4014.66
13696,1818946,4014.74
13696,1843608,4014.74
13696,1868568,4014.63
13696,1893665,4014.63
13696,1919339,4014.72
13696,1944713,4014.72
13696,1970037,4014.72
13696,1995793,4014.75
13696,2021314,4014.75
13696,2046278,4014.66
13696,2071488,4014.66
13696,2096783,4014.7
13696,2121830,4014.7
13696,2147334,4014.66
13696,2172622,4014.66
13696,2198109,4014.66
13696,2223063,4014.69
13696,2248602,4014.69
13696,2273820,4014.68
13696,2298449,4014.68
13696,2323203,4014.73
13696,2347924,4014.73
13696,2372485,4014.73
13696,2397822,4014.69
13696,2423447,4014.69
13696,2448417,4014.69
13696,2473991,4014.69
13696,2499712,4014.67
13696,2524959,4014.67
13696,2550143,4014.67
13696,2575904,4014.69
13696,2601476,4014.69
13696,2626868,4014.64
13696,2652302,4014.64
13696,2676993,4014.68
13696,2702106,4014.68
13696,2727439,4014.68
13696,2752664,4014.68
13696,2777749,4014.68
13696,2802967,4014.72
13696,2828092,4014.72
13696,2853176,4014.7
13696,2878017,4014.7
13696,2903228,4014.68
13696,2928304,4014.68
13696,2953689,4014.68
13696,2979713,4014.67
13696,3004411,4014.67
13696,3029526,4014.73
13696,3054738,4014.73
13696,3079446,4014.71
13696,3104644,4014.71
13696,3129477,4014.71
13696,3154431,4014.72
13696,3179805,4014.72
13696,3205009,4014.7
13696,3230332,4014.7
13696,3255799,4014.66
13696,3281425,4014.66
13696,3306894,4014.67
13696,3331910,4014.67
13696,3356956,4014.67
13696,3382010,4014.76
13696,3407338,4014.76
13696,3432307,4014.68
13696,3457050,4014.68
13696,3481350,4014.7
13696,3505535,4014.7
13696,3530363,4014.7
13696,3555186,4014.73
13696,3580257,4014.73
13696,3605225,4014.67
13696,3630379,4014.67
13696,3656077,4014.68
13696,3681407,4014.68
13696,3706907,4014.72
13696,3732875,4014.72
13696,3758480,4014.72
13696,3783555,4014.72
13696,3808641,4014.72
13696,3833594,4014.71
13696,3858834,4014.71
13696,3883793,4014.73
13696,3909309,4014.73
13696,3935005,4014.73
13696,3960450,4014.67
13696,3985799,4014.67
13696,4010630,4014.76
13696,4035079,4014.76
13696,4059871,4014.68
13696,4084749,4014.68
13696,4109712,4014.68
13696,4134939,4014.65
13696,4160259,4014.65
13696,4185498,4014.76
13696,4210964,4014.76
13696,4236416,4014.72
13696,4261269,4014.72
13696,4286362,4014.72
13696,4311573,4014.7
13696,4336520,4014.7
13696,4361101,4014.67
13696,4385690,4014.67
13696,4410741,4014.73
13696,4430585,4014.73
13696,4430873,4014.72
13696,4431173,4014.72
13696,4432652,4014.72
13696,4450600,4014.53
13696,4475375,4014.53
13696,4499920,4014.62
13696,4524590,4014.62
13696,4549900,4014.72
13696,4574882,4014.72
13696,4600222,4014.72
13696,4625401,4014.65
13696,4650651,4014.65
13696,4675980,4014.66
13696,4701352,4014.66
13696,4726245,4014.73
13696,4751336,4014.73
13696,4776469,4014.73
13696,4801734,4014.74
13696,4827034,4014.74
13696,4852523,4014.68
13696,4877852,4014.68
13696,4902426,4014.76
13696,4927632,4014.76
13696,4952870,4014.72
13696,4978200,4014.72
13696,5003544,4014.72
13696,5028774,4014.74
13696,5054572,4014.74
13696,5080032,4014.7
13696,5104943,4014.7
13696,5130286,4014.66
13696,5155605,4014.66
13696,5180918,4014.66
13696,5206448,4014.68
13696,5232005,4014.68
13696,5256994,4014.66
13696,5281956,4014.66
13696,5285336,4014.74
13696,5285703,4014.74
13696,5285907,4014.53
13696,5286286,4014.53
13696,5286578,4014.53
13696,5296722,4014.53
13696,5320238,4014.53
13696,5343928,4014.67
13696,5368633,4014.67
13696,5392761,4014.71
13696,5417149,4014.71
13696,5441626,4014.71
13696,5466421,4014.69
13696,5491382,4014.69
13696,5516343,4014.7
13696,5541432,4014.7
13696,5566431,4014.63
13696,5592049,4014.63
13696,5617085,4014.63
13696,5642663,4014.68
13696,5667643,4014.68
13696,5692973,4014.71
13696,5718758,4014.71
13696,5744504,4014.71
13696,5769882,4014.71
13696,5795236,4014.7
13696,5820525,4014.7
13696,5845948,4014.7
13696,5871533,4014.73
13696,5896501,4014.73
13696,5921611,4014.61
13696,5946271,4014.61
13696,5971208,4014.64
13696,5996221,4014.64
13696,6020819,4014.64
13696,6046526,4014.69
